seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
6229,S12,law,strong-modulation-does-not-excite,2028072017592320,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,28,0,0,1,0,2000,2791567686688583168,4341345457973801131,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,dense-ordinary-nonleakage,2028072018640896,0,0,1,1,1,1,true,true,2,1,2,1,23,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,520,0,0,16,0,1888,3289214014612431491,9996973860094630977,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,fixed-routes-r0-drive-r1-modulatory,2028072019689472,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,185,1,0,6,0,2112,6626650137002794993,743135747794268853,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,fixed-routes-r0-modulatory-r1-drive,2028072020738048,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,185,1,0,6,0,2112,13427797631359363361,10009728947581269373,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,two-completed-modulatory-returns,2028072021786624,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,313,2,0,10,1,1888,5322382231311666560,15448970708460513735,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,two-local-eligible-candidates,2028072022835200,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,171,2,0,6,0,2000,16328212090190226261,5616986867661089573,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,expired-eligibility-modulation,2028072023883776,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,137,0,0,5,1,1888,14438838775696228766,8274002100553743986,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,simultaneous-drive-and-modulation,2028072024932352,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,252,1,0,9,0,1888,12872629293627876638,11394629468562291023,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,law,dense-parallel-crossed-routes,2028072025980928,1,0,4,1,2,1,true,true,2,2,2,2,29,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,729,1,0,21,0,1888,15375928039988031935,4821043909865077455,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,acquisition,2028072031223808,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,17430785100760653839,17216711575634912868,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,probation,2028072032272384,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,11273241184594899082,15945347414178973147,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,stable-return-specificity,2028072033320960,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,13512596669442873702,5750133809849173073,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,forgetting,2028072034369536,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,11738348475828349464,9859282183527503856,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,fresh-reproposal,2028072035418112,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,17414027972788538584,8750543627842310682,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px0,reacquisition,2028072036466688,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,7112660823052112128,16688572630485861390,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,support-a,2028072048001024,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,4794768082900434444,3538970283011516459,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,support-b,2028072049049600,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,6936942783990809444,153309760697800855,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,no-support,2028072050098176,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,673996971895368581,3732850291132737541,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,participation-return-blocked,2028072051146752,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,17089043372294871729,6953742671418990542,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,return-without-participation,2028072052195328,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,1392344952032527907,1524078452543699060,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px1,joint-participation,2028072053243904,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,4628955252341817345,14738184953610023305,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,forward-traversal-return,2028072064778240,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,13821095177447147602,7807854458722596105,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,reverse-traversal-return,2028072065826816,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,3086594797206231030,6521983169166276829,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,correlation-without-traversal,2028072066875392,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,9773627082818764374,2153986504728088631,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,forward-return-blocked,2028072067923968,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,13642019677683290371,14414742617829665932,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,joint-traversal-return,2028072068972544,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,11943695477505144027,18239667278244125275,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,forward-with-wrong-way-observation,2028072070021120,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,455,2,0,16,1,992,1014223414112077934,5092534878526257042,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6229,S12,px2,reverse-with-wrong-way-observation,2028072071069696,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,455,2,0,16,1,992,17808523169193596124,17337049033977389366,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,ordinary-drive-after-participation,2028076846284800,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,175,0,0,5,0,2784,15922692654441725283,13949823717860570905,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,modulation-without-eligibility,2028076847333376,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,35,0,0,1,0,2784,12869660907040510244,9611259818230851353,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,timely-modulatory-return,2028076848381952,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,176,1,0,5,0,2784,12643638140750349613,16845613812002250679,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,strong-modulation-does-not-excite,2028076849430528,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,36,0,0,1,0,2896,14730406601870306427,12545012208022498444,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,dense-ordinary-nonleakage,2028076850479104,0,0,1,1,1,1,true,true,2,1,2,1,39,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1184,0,0,24,0,2784,16763506207656441027,15766916452372864793,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,fixed-routes-r0-drive-r1-modulatory,2028076851527680,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,233,1,0,6,0,3008,6312711761519556545,395372125472397651,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,fixed-routes-r0-modulatory-r1-drive,2028076852576256,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,233,1,0,6,0,3008,15379167387580874501,16638985526489166547,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,two-completed-modulatory-returns,2028076853624832,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,401,2,0,10,1,2784,7226421406458675336,13572374914777976359,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,two-local-eligible-candidates,2028076854673408,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,219,2,0,6,0,2896,17085399928804940622,1265851941458166390,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,expired-eligibility-modulation,2028076855721984,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,177,0,0,5,1,2784,1790242669655061470,5924593075864670762,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,simultaneous-drive-and-modulation,2028076856770560,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,324,1,0,9,0,2784,16282458793217397702,14876808587484154551,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,law,dense-parallel-crossed-routes,2028076857819136,1,0,4,1,2,1,true,true,2,2,2,2,45,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,1489,1,0,29,0,2784,14439061655775850229,16706291543450381751,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,acquisition,2028076863062016,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,7664962891132030642,15427266782849317997,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,probation,2028076864110592,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,6271028424544143790,2482069746216045978,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,stable-return-specificity,2028076865159168,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,2281772566648856527,7396372803761432768,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,forgetting,2028076866207744,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,5155311212536249280,5378696531554713393,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,fresh-reproposal,2028076867256320,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,6499876296921342382,8740632197777570076,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px0,reacquisition,2028076868304896,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,11686078627016688884,1620383629410461936,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,support-a,2028076879839232,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,6840290688392664085,5618867861037365918,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,support-b,2028076880887808,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,10905282513789726435,3677098353180833762,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,no-support,2028076881936384,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,6645233342979005264,15220386298029365344,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,participation-return-blocked,2028076882984960,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,11857787301397205836,5686086024672158211,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,return-without-participation,2028076884033536,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,3612461028246605762,13338950691012468713,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px1,joint-participation,2028076885082112,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,2537546514195177258,5921482876128228468,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,forward-traversal-return,2028076896616448,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,18170695283548590595,13224759731516374800,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,reverse-traversal-return,2028076897665024,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,3805896573297291037,18288421001235805748,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,correlation-without-traversal,2028076898713600,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,1331915130342570445,13184252369411417238,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,forward-return-blocked,2028076899762176,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,16578941035374627770,190966097542735805,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,joint-traversal-return,2028076900810752,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,5157494179255932712,17066142570839079098,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,forward-with-wrong-way-observation,2028076901859328,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,460,2,0,16,1,992,1785661005784712768,8331955970343399675,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6247,S13,px2,reverse-with-wrong-way-observation,2028076902907904,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,460,2,0,16,1,992,5075257465957621054,14663039285215619071,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,ordinary-drive-after-participation,2028079530639360,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,255,0,0,5,0,4576,1402868846756371101,5587735906196362495,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,modulation-without-eligibility,2028079531687936,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,51,0,0,1,0,4576,6055227552597787922,17395211676112388895,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,timely-modulatory-return,2028079532736512,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,256,1,0,5,0,4576,7082922328244900739,16084593605850166033,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,strong-modulation-does-not-excite,2028079533785088,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,52,0,0,1,0,4688,3329365062942233580,10476278964179444887,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,dense-ordinary-nonleakage,2028079534833664,0,0,1,1,1,1,true,true,2,1,2,1,71,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3280,0,0,40,0,4576,1154160763378167117,14584763285546610559,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,fixed-routes-r0-drive-r1-modulatory,2028079535882240,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,329,1,0,6,0,4800,6729218520719738491,16108629535696360059,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,fixed-routes-r0-modulatory-r1-drive,2028079536930816,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,329,1,0,6,0,4800,422437737483783923,11657141591632281951,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,two-completed-modulatory-returns,2028079537979392,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,577,2,0,10,1,4576,58221375706112910,6502727497186756625,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,two-local-eligible-candidates,2028079539027968,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,315,2,0,6,0,4688,17321297724819706193,4368352587189137237,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,expired-eligibility-modulation,2028079540076544,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,257,0,0,5,1,4576,868180927858340984,3894074105900026388,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,simultaneous-drive-and-modulation,2028079541125120,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,468,1,0,9,0,4576,17738375467208569904,9761099762633859345,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,law,dense-parallel-crossed-routes,2028079542173696,1,0,4,1,2,1,true,true,2,2,2,2,77,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3809,1,0,45,0,4576,360938062257185819,15946228551954839985,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,acquisition,2028079547416576,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,13143285274349608603,7661814034156631352,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,probation,2028079548465152,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,13493794328970771248,112139095270906975,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,stable-return-specificity,2028079549513728,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,14664693914085188870,13961682661347499421,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,forgetting,2028079550562304,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,16374219727672394142,9810661586515039692,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,fresh-reproposal,2028079551610880,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,5169418932494850104,17838257012394013322,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px0,reacquisition,2028079552659456,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,9918578944889952948,3168587802926351854,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,support-a,2028079564193792,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,13787467913917836764,12221613273315426607,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,support-b,2028079565242368,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,7164911077145279040,12437902689421756811,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,no-support,2028079566290944,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,15809479309846718289,10505551574972333617,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,participation-return-blocked,2028079567339520,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,1647688682530368577,9662858202835028706,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,return-without-participation,2028079568388096,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,12161653107417543471,15342551734546536976,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px1,joint-participation,2028079569436672,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,13903687004891017497,16298379230721219621,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,forward-traversal-return,2028079580971008,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,8861866427333310638,11857566677252142637,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,reverse-traversal-return,2028079582019584,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,16047951549103109410,4468661534383009121,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,correlation-without-traversal,2028079583068160,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,5146866786756124810,3436542069039039331,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,forward-return-blocked,2028079584116736,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,6937021644294150587,15894359856066515968,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,joint-traversal-return,2028079585165312,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,3235369423205595743,6302203285845942407,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,forward-with-wrong-way-observation,2028079586213888,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,465,2,0,16,1,992,12229699382210051916,5913921536581439950,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6257,S14,px2,reverse-with-wrong-way-observation,2028079587262464,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,465,2,0,16,1,992,3494717943193246686,37757488338695746,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,ordinary-drive-after-participation,2028081141252096,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,415,0,0,5,0,8160,18207303896151136158,4041946072006767112,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,modulation-without-eligibility,2028081142300672,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,83,0,0,1,0,8160,13115969334818386797,15392701824424737000,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,timely-modulatory-return,2028081143349248,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,416,1,0,5,0,8160,13432315599113050336,6240487211678766470,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,strong-modulation-does-not-excite,2028081144397824,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,84,0,0,1,0,8272,3901143484763673449,10408119051650295302,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
