seed,sequence,exact,initial,expected,predicted,fingerprint_before,fingerprint_after,step,action,source_roles,result
0,pair-4-0,true,5364536569440533478|7731314223193568112|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,8571606393682740567,8571606393682740567,1,352038673263882492,0|0|2|3|4|5,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603
0,pair-4-0,true,5364536569440533478|7731314223193568112|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603,8571606393682740567,8571606393682740567,2,12379188883074871056,0|1|2|3|4|5,5364536569440533478|5364536569440533478|7588081901693613261|17052579525896180027|11078972121664419066|4078823842755105603
0,pair-4-1,true,16560802095772878286|12659439513860020490|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,8571606393682740567,8571606393682740567,1,352038673263882492,0|0|2|3|4|5,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475
0,pair-4-1,true,16560802095772878286|12659439513860020490|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475,8571606393682740567,8571606393682740567,2,8090773787923290076,1|0|2|3|4|5,16560802095772878286|16560802095772878286|8013684839648007965|3223569827351213498|17286505694089344376|18071842800692675475
0,pair-4-2,true,17340364806342955742|13822320982141189283|10509129484053882496|4469428620204838252|4460425498505506286|7959957293807048811,17340364806342955742|10509129484053882496|17340364806342955742|4469428620204838252|4460425498505506286|7959957293807048811,17340364806342955742|10509129484053882496|17340364806342955742|4469428620204838252|4460425498505506286|7959957293807048811,8571606393682740567,8571606393682740567,1,352038673263882492,0|0|2|3|4|5,17340364806342955742|17340364806342955742|10509129484053882496|4469428620204838252|4460425498505506286|7959957293807048811
0,pair-4-2,true,17340364806342955742|13822320982141189283|10509129484053882496|4469428620204838252|4460425498505506286|7959957293807048811,17340364806342955742|10509129484053882496|17340364806342955742|4469428620204838252|4460425498505506286|7959957293807048811,17340364806342955742|10509129484053882496|17340364806342955742|4469428620204838252|4460425498505506286|7959957293807048811,8571606393682740567,8571606393682740567,2,6310588847493140003,1|2|0|3|4|5,17340364806342955742|10509129484053882496|17340364806342955742|4469428620204838252|4460425498505506286|7959957293807048811
0,pair-4-3,true,2355266020412104847|18067748088954056045|16459073694209291576|834609199703670314|6924836606428530228|357425603710898363,16459073694209291576|2355266020412104847|2355266020412104847|834609199703670314|6924836606428530228|357425603710898363,16459073694209291576|2355266020412104847|2355266020412104847|834609199703670314|6924836606428530228|357425603710898363,8571606393682740567,8571606393682740567,1,352038673263882492,0|0|2|3|4|5,2355266020412104847|2355266020412104847|16459073694209291576|834609199703670314|6924836606428530228|357425603710898363
0,pair-4-3,true,2355266020412104847|18067748088954056045|16459073694209291576|834609199703670314|6924836606428530228|357425603710898363,16459073694209291576|2355266020412104847|2355266020412104847|834609199703670314|6924836606428530228|357425603710898363,16459073694209291576|2355266020412104847|2355266020412104847|834609199703670314|6924836606428530228|357425603710898363,8571606393682740567,8571606393682740567,2,10070300935264280721,2|0|1|3|4|5,16459073694209291576|2355266020412104847|2355266020412104847|834609199703670314|6924836606428530228|357425603710898363
0,pair-4-5,true,15747275680438082171|15462480110177555221|1856124612073308775|7396555043594146206|17260443961510038039|1378754978042066308,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|1378754978042066308|17260443961510038039,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|1378754978042066308|17260443961510038039,8571606393682740567,8571606393682740567,1,352038673263882492,0|0|2|3|4|5,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|17260443961510038039|1378754978042066308
0,pair-4-5,true,15747275680438082171|15462480110177555221|1856124612073308775|7396555043594146206|17260443961510038039|1378754978042066308,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|1378754978042066308|17260443961510038039,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|1378754978042066308|17260443961510038039,8571606393682740567,8571606393682740567,2,11310733538770586997,0|1|2|3|5|4,15747275680438082171|15747275680438082171|1856124612073308775|7396555043594146206|1378754978042066308|17260443961510038039
0,pair-5-0,true,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|14553930674283019060|3416627809503919249,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060,8571606393682740567,8571606393682740567,1,11310733538770586997,0|1|2|3|5|4,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060
0,pair-5-0,true,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|14553930674283019060|3416627809503919249,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060,8571606393682740567,8571606393682740567,2,12379188883074871056,0|1|2|3|4|5,18071359927273442452|4075752428486718280|13781678182316591158|10512371336313192600|3416627809503919249|14553930674283019060
0,pair-5-1,true,2137922897206569045|15350906030356990874|14529803861804610677|4138004110149958763|2263372179243810460|12369318774236379193,15350906030356990874|2137922897206569045|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460,15350906030356990874|2137922897206569045|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460,8571606393682740567,8571606393682740567,1,11310733538770586997,0|1|2|3|5|4,2137922897206569045|15350906030356990874|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460
0,pair-5-1,true,2137922897206569045|15350906030356990874|14529803861804610677|4138004110149958763|2263372179243810460|12369318774236379193,15350906030356990874|2137922897206569045|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460,15350906030356990874|2137922897206569045|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460,8571606393682740567,8571606393682740567,2,8090773787923290076,1|0|2|3|4|5,15350906030356990874|2137922897206569045|14529803861804610677|4138004110149958763|12369318774236379193|2263372179243810460
0,pair-5-2,true,11607624713197803897|4754193142669416489|1647821261852214894|1244052370806230047|2521829321507207555|12575053772379624569,4754193142669416489|1647821261852214894|11607624713197803897|1244052370806230047|12575053772379624569|2521829321507207555,4754193142669416489|1647821261852214894|11607624713197803897|1244052370806230047|12575053772379624569|2521829321507207555,8571606393682740567,8571606393682740567,1,11310733538770586997,0|1|2|3|5|4,11607624713197803897|4754193142669416489|1647821261852214894|1244052370806230047|12575053772379624569|2521829321507207555
0,pair-5-2,true,11607624713197803897|4754193142669416489|1647821261852214894|1244052370806230047|2521829321507207555|12575053772379624569,4754193142669416489|1647821261852214894|11607624713197803897|1244052370806230047|12575053772379624569|2521829321507207555,4754193142669416489|1647821261852214894|11607624713197803897|1244052370806230047|12575053772379624569|2521829321507207555,8571606393682740567,8571606393682740567,2,6310588847493140003,1|2|0|3|4|5,4754193142669416489|1647821261852214894|11607624713197803897|1244052370806230047|12575053772379624569|2521829321507207555
0,pair-5-3,true,16827564495904215575|7922818061093906001|1526618732757943920|13423162319708021489|1548423438246409040|13994898612045016704,1526618732757943920|16827564495904215575|7922818061093906001|13423162319708021489|13994898612045016704|1548423438246409040,1526618732757943920|16827564495904215575|7922818061093906001|13423162319708021489|13994898612045016704|1548423438246409040,8571606393682740567,8571606393682740567,1,11310733538770586997,0|1|2|3|5|4,16827564495904215575|7922818061093906001|1526618732757943920|13423162319708021489|13994898612045016704|1548423438246409040
0,pair-5-3,true,16827564495904215575|7922818061093906001|1526618732757943920|13423162319708021489|1548423438246409040|13994898612045016704,1526618732757943920|16827564495904215575|7922818061093906001|13423162319708021489|13994898612045016704|1548423438246409040,1526618732757943920|16827564495904215575|7922818061093906001|13423162319708021489|13994898612045016704|1548423438246409040,8571606393682740567,8571606393682740567,2,10070300935264280721,2|0|1|3|4|5,1526618732757943920|16827564495904215575|7922818061093906001|13423162319708021489|13994898612045016704|1548423438246409040
0,pair-5-4,true,5306271607362185188|15070411713116050312|6001934720920028917|13144437000044772470|13188997799861722636|8089571186314449186,5306271607362185188|5306271607362185188|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636,5306271607362185188|5306271607362185188|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636,8571606393682740567,8571606393682740567,1,11310733538770586997,0|1|2|3|5|4,5306271607362185188|15070411713116050312|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636
0,pair-5-4,true,5306271607362185188|15070411713116050312|6001934720920028917|13144437000044772470|13188997799861722636|8089571186314449186,5306271607362185188|5306271607362185188|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636,5306271607362185188|5306271607362185188|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636,8571606393682740567,8571606393682740567,2,352038673263882492,0|0|2|3|4|5,5306271607362185188|5306271607362185188|6001934720920028917|13144437000044772470|8089571186314449186|13188997799861722636
